rowid,longitude,latitude,decade,scenario,min_change,mean_change,median_change,max_change,sd_change,region_name
20936,-150.5,-76.5,2041-2050,ssp585,-26.75,-5.77,-7.08,17.51,15.54,"Pacific, Antarctic"
20940,-150.5,-75.5,2041-2050,ssp585,-28.86,1.45,2.68,26.17,17.74,"Pacific, Antarctic"
20944,-150.5,-74.5,2041-2050,ssp585,-30.05,4.5,9.78,26.81,17.86,"Pacific, Antarctic"
20948,-150.5,-73.5,2041-2050,ssp585,-5.64,4.94,6.44,21.37,9.35,"Pacific, Antarctic"
20952,-150.5,-72.5,2041-2050,ssp585,-6.9,4.25,4.8,15.89,7.63,"Pacific, Antarctic"
20956,-150.5,-71.5,2041-2050,ssp585,-8.21,4.51,0.89,26.22,10.57,"Pacific, Antarctic"
20960,-150.5,-70.5,2041-2050,ssp585,-11.42,1.19,1.58,16.6,7.26,"Pacific, Antarctic"
20964,-150.5,-69.5,2041-2050,ssp585,-10.28,-0.3,-2.5,14.44,8.33,"Pacific, Antarctic"
20968,-150.5,-68.5,2041-2050,ssp585,-10.78,-2.04,-3.76,14.14,8.21,"Pacific, Antarctic"
20972,-150.5,-67.5,2041-2050,ssp585,-13.91,-2.71,-3.8,9.4,7.87,"Pacific, Antarctic"
20976,-150.5,-66.5,2041-2050,ssp585,-16.78,-3.04,-2.78,10.99,8.89,"Pacific, Antarctic"
20980,-150.5,-65.5,2041-2050,ssp585,-18.6,-3.93,-4.78,13.86,11.39,"Pacific, Antarctic"
20984,-150.5,-64.5,2041-2050,ssp585,-25.64,-7.85,-14,14.26,14.95,"Pacific, Antarctic"
20988,-150.5,-63.5,2041-2050,ssp585,-42.25,-11.33,-15.42,10.53,17.25,"Pacific, Antarctic"
20992,-150.5,-62.5,2041-2050,ssp585,-46.1,-9.83,-8.1,7.36,15.88,"Pacific, Antarctic"
20996,-150.5,-61.5,2041-2050,ssp585,-40.61,-11.69,-8.36,-0.3,11.59,"Pacific, Antarctic"
21000,-150.5,-60.5,2041-2050,ssp585,-32.75,-9.93,-6.94,0.62,9.67,"Pacific, Antarctic"
21656,-149.5,-76.5,2041-2050,ssp585,-4.79,0.45,0.11,6.03,5.42,"Pacific, Antarctic"
21660,-149.5,-75.5,2041-2050,ssp585,-35.18,-1.49,-0.32,20.6,17.57,"Pacific, Antarctic"
21664,-149.5,-74.5,2041-2050,ssp585,-26.65,6.44,10.8,37.12,18.95,"Pacific, Antarctic"
21668,-149.5,-73.5,2041-2050,ssp585,-7.55,4.94,6.79,19.76,9.29,"Pacific, Antarctic"
21672,-149.5,-72.5,2041-2050,ssp585,-6.06,5.45,7.74,15.8,7.89,"Pacific, Antarctic"
21676,-149.5,-71.5,2041-2050,ssp585,-7.53,2.93,1.27,18.22,7.31,"Pacific, Antarctic"
21680,-149.5,-70.5,2041-2050,ssp585,-10.26,1.52,1.5,16.59,7.11,"Pacific, Antarctic"
21684,-149.5,-69.5,2041-2050,ssp585,-8.99,0.15,-3.63,14.78,9.53,"Pacific, Antarctic"
21688,-149.5,-68.5,2041-2050,ssp585,-9.48,-0.81,-2.71,14.31,8.48,"Pacific, Antarctic"
21692,-149.5,-67.5,2041-2050,ssp585,-13.03,-2.48,-2.22,9.66,7.7,"Pacific, Antarctic"
21696,-149.5,-66.5,2041-2050,ssp585,-15.55,-2.56,-0.35,10.27,8.59,"Pacific, Antarctic"
21700,-149.5,-65.5,2041-2050,ssp585,-17.01,-4.4,-6.55,14.94,11.43,"Pacific, Antarctic"
21704,-149.5,-64.5,2041-2050,ssp585,-28.78,-7.66,-10.32,14.78,14.84,"Pacific, Antarctic"
21708,-149.5,-63.5,2041-2050,ssp585,-41.09,-11.84,-14.8,8.52,15.47,"Pacific, Antarctic"
21712,-149.5,-62.5,2041-2050,ssp585,-43.63,-11.49,-10.78,1.61,13.14,"Pacific, Antarctic"
21716,-149.5,-61.5,2041-2050,ssp585,-40.16,-12.65,-9.76,-2.92,10.74,"Pacific, Antarctic"
21720,-149.5,-60.5,2041-2050,ssp585,-33.53,-9.8,-6.74,0.26,9.77,"Pacific, Antarctic"
22376,-148.5,-76.5,2041-2050,ssp585,-6.52,1.65,3.01,8.47,7.59,"Pacific, Antarctic"
22380,-148.5,-75.5,2041-2050,ssp585,-18.63,-2.49,-3.39,21.87,13.79,"Pacific, Antarctic"
22384,-148.5,-74.5,2041-2050,ssp585,-25.71,6.39,11.16,33.82,18.6,"Pacific, Antarctic"
22388,-148.5,-73.5,2041-2050,ssp585,-8.19,5.1,6.78,19.22,9.42,"Pacific, Antarctic"
22392,-148.5,-72.5,2041-2050,ssp585,-7.36,4.71,5.2,15.54,7.97,"Pacific, Antarctic"
22396,-148.5,-71.5,2041-2050,ssp585,-7.66,2.45,1.22,18.06,7.4,"Pacific, Antarctic"
22400,-148.5,-70.5,2041-2050,ssp585,-8.93,0.91,0.13,16.57,6.79,"Pacific, Antarctic"
22404,-148.5,-69.5,2041-2050,ssp585,-7.12,1.42,-0.59,14.88,8.39,"Pacific, Antarctic"
22408,-148.5,-68.5,2041-2050,ssp585,-9.64,-0.58,-3.97,13.56,7.99,"Pacific, Antarctic"
22412,-148.5,-67.5,2041-2050,ssp585,-12.07,-2.15,-3.19,8.67,7.57,"Pacific, Antarctic"
22416,-148.5,-66.5,2041-2050,ssp585,-14.28,-1.68,0.34,12.42,9.22,"Pacific, Antarctic"
22420,-148.5,-65.5,2041-2050,ssp585,-16.57,-5.31,-9.16,11.18,11.07,"Pacific, Antarctic"
22424,-148.5,-64.5,2041-2050,ssp585,-30.35,-9.84,-12.6,7.66,12.02,"Pacific, Antarctic"
22428,-148.5,-63.5,2041-2050,ssp585,-38.2,-12.21,-11.63,5.65,12.65,"Pacific, Antarctic"
22432,-148.5,-62.5,2041-2050,ssp585,-39.15,-12.08,-10.73,-3.15,10.4,"Pacific, Antarctic"
22436,-148.5,-61.5,2041-2050,ssp585,-36.4,-10.58,-7.65,-3.06,9.84,"Pacific, Antarctic"
22440,-148.5,-60.5,2041-2050,ssp585,-31.53,-6.1,-2.69,6.56,11.12,"Pacific, Antarctic"
23100,-147.5,-75.5,2041-2050,ssp585,-6.74,-2.61,-2.11,0.52,3.02,"Pacific, Antarctic"
23104,-147.5,-74.5,2041-2050,ssp585,-28.07,4.96,11,26.1,18.28,"Pacific, Antarctic"
23108,-147.5,-73.5,2041-2050,ssp585,-10.25,6.07,7.07,19.1,10.74,"Pacific, Antarctic"
23112,-147.5,-72.5,2041-2050,ssp585,-9.75,5.37,7.11,15.09,8.71,"Pacific, Antarctic"
23116,-147.5,-71.5,2041-2050,ssp585,-7.84,2.94,2.63,18.54,7.52,"Pacific, Antarctic"
23120,-147.5,-70.5,2041-2050,ssp585,-8.39,0.83,-0.11,16.66,6.86,"Pacific, Antarctic"
23124,-147.5,-69.5,2041-2050,ssp585,-7.04,0.77,-0.37,14.87,6.7,"Pacific, Antarctic"
23128,-147.5,-68.5,2041-2050,ssp585,-9.6,0.82,-1.22,13.3,8.12,"Pacific, Antarctic"
23132,-147.5,-67.5,2041-2050,ssp585,-12.01,-0.5,-0.76,11.06,8.21,"Pacific, Antarctic"
23136,-147.5,-66.5,2041-2050,ssp585,-13.77,-2.57,-1.61,9.74,8.31,"Pacific, Antarctic"
23140,-147.5,-65.5,2041-2050,ssp585,-19.45,-5.34,-10.45,17.84,12.21,"Pacific, Antarctic"
23144,-147.5,-64.5,2041-2050,ssp585,-29.46,-10.84,-13.24,3.07,10.26,"Pacific, Antarctic"
23148,-147.5,-63.5,2041-2050,ssp585,-33.28,-11.88,-11.47,2.57,10.07,"Pacific, Antarctic"
23152,-147.5,-62.5,2041-2050,ssp585,-32.56,-9.76,-8.24,-1.92,8.75,"Pacific, Antarctic"
23156,-147.5,-61.5,2041-2050,ssp585,-29.75,-7.14,-3.96,0.38,9.03,"Pacific, Antarctic"
23160,-147.5,-60.5,2041-2050,ssp585,-26.68,-5.73,-3.84,4.28,9.17,"Pacific, Antarctic"
23820,-146.5,-75.5,2041-2050,ssp585,-6.83,-4.31,-3.7,-3.03,1.71,"Pacific, Antarctic"
23824,-146.5,-74.5,2041-2050,ssp585,-29.65,3.61,10.77,27.18,18.22,"Pacific, Antarctic"
23828,-146.5,-73.5,2041-2050,ssp585,-17.13,5.51,7.41,19.54,12.33,"Pacific, Antarctic"
23832,-146.5,-72.5,2041-2050,ssp585,-5.28,6.09,6.78,14.6,8.15,"Pacific, Antarctic"
23836,-146.5,-71.5,2041-2050,ssp585,-7.58,3.57,2.87,18.63,7.4,"Pacific, Antarctic"
23840,-146.5,-70.5,2041-2050,ssp585,-12.44,-0.76,-1.43,16.87,7.95,"Pacific, Antarctic"
23844,-146.5,-69.5,2041-2050,ssp585,-6.87,1.46,-0.3,14.89,6.81,"Pacific, Antarctic"
23848,-146.5,-68.5,2041-2050,ssp585,-9.37,1.24,0.51,12.12,7.43,"Pacific, Antarctic"
23852,-146.5,-67.5,2041-2050,ssp585,-11.7,-0.07,-1.92,16.07,8.59,"Pacific, Antarctic"
23856,-146.5,-66.5,2041-2050,ssp585,-13.31,-1.99,-2.82,10.41,8.87,"Pacific, Antarctic"
23860,-146.5,-65.5,2041-2050,ssp585,-20.28,-5.94,-10.1,7.04,10.13,"Pacific, Antarctic"
23864,-146.5,-64.5,2041-2050,ssp585,-26.25,-10.01,-12.24,2.25,9.37,"Pacific, Antarctic"
23868,-146.5,-63.5,2041-2050,ssp585,-26.72,-9.76,-9.58,0.46,7.98,"Pacific, Antarctic"
23872,-146.5,-62.5,2041-2050,ssp585,-24.4,-6.7,-6.15,2.86,7.5,"Pacific, Antarctic"
23876,-146.5,-61.5,2041-2050,ssp585,-21.64,-4.56,-4.06,8.22,8.26,"Pacific, Antarctic"
23880,-146.5,-60.5,2041-2050,ssp585,-20.03,-5.81,-5.08,4.62,7.25,"Pacific, Antarctic"
24540,-145.5,-75.5,2041-2050,ssp585,1.67,1.98,1.77,2.49,0.45,"Pacific, Antarctic"
24544,-145.5,-74.5,2041-2050,ssp585,-25.02,4.18,10.32,27.33,17.82,"Pacific, Antarctic"
24548,-145.5,-73.5,2041-2050,ssp585,-22.17,4.98,7.64,20.04,13.68,"Pacific, Antarctic"
24552,-145.5,-72.5,2041-2050,ssp585,-10.03,5.54,6.38,14.85,8.99,"Pacific, Antarctic"
24556,-145.5,-71.5,2041-2050,ssp585,-5.84,2.81,1.58,18.8,7.59,"Pacific, Antarctic"
24560,-145.5,-70.5,2041-2050,ssp585,-10.15,-0.53,-1.28,17.14,7.8,"Pacific, Antarctic"
24564,-145.5,-69.5,2041-2050,ssp585,-6.59,1.62,-0.23,15.17,7.28,"Pacific, Antarctic"
24568,-145.5,-68.5,2041-2050,ssp585,-8.89,2.57,1.23,22.27,9.05,"Pacific, Antarctic"
24572,-145.5,-67.5,2041-2050,ssp585,-11.02,-0.7,-1.93,10.03,7.22,"Pacific, Antarctic"
24576,-145.5,-66.5,2041-2050,ssp585,-12.45,-1.97,-4.04,9.97,8.88,"Pacific, Antarctic"
24580,-145.5,-65.5,2041-2050,ssp585,-19.23,-5.06,-8.87,9.16,9.73,"Pacific, Antarctic"
24584,-145.5,-64.5,2041-2050,ssp585,-21.6,-8.44,-10.74,2.23,7.88,"Pacific, Antarctic"
24588,-145.5,-63.5,2041-2050,ssp585,-18.96,-6.68,-7.35,4.11,6.46,"Pacific, Antarctic"
24592,-145.5,-62.5,2041-2050,ssp585,-16,-4.11,-5.46,5.83,6.65,"Pacific, Antarctic"
24596,-145.5,-61.5,2041-2050,ssp585,-14.03,-3.13,-3.24,7.28,6.73,"Pacific, Antarctic"
24600,-145.5,-60.5,2041-2050,ssp585,-12.87,-4.17,-3.89,8.56,7.3,"Pacific, Antarctic"
25260,-144.5,-75.5,2041-2050,ssp585,1.72,8.26,8.54,14.54,6.42,"Pacific, Antarctic"
25264,-144.5,-74.5,2041-2050,ssp585,-22.98,3.58,8.9,27.35,16.98,"Pacific, Antarctic"
25268,-144.5,-73.5,2041-2050,ssp585,-20.83,4.91,7.72,20.51,13.36,"Pacific, Antarctic"
25272,-144.5,-72.5,2041-2050,ssp585,-10.67,5.58,6.17,19.29,9.69,"Pacific, Antarctic"
25276,-144.5,-71.5,2041-2050,ssp585,-3.93,3.69,2.23,18.98,7.19,"Pacific, Antarctic"
25280,-144.5,-70.5,2041-2050,ssp585,-6.36,1.43,0.59,17.51,6.92,"Pacific, Antarctic"
25284,-144.5,-69.5,2041-2050,ssp585,-6.24,2.21,-0.9,21.33,9.14,"Pacific, Antarctic"
25288,-144.5,-68.5,2041-2050,ssp585,-8.26,2.96,1.14,14.8,7.86,"Pacific, Antarctic"
25292,-144.5,-67.5,2041-2050,ssp585,-10.16,-0.28,0.23,8.82,5.99,"Pacific, Antarctic"
25296,-144.5,-66.5,2041-2050,ssp585,-11.31,-1.36,-2.28,9.4,8.41,"Pacific, Antarctic"
25300,-144.5,-65.5,2041-2050,ssp585,-16.48,-3.39,-6.93,17.18,10.41,"Pacific, Antarctic"
25304,-144.5,-64.5,2041-2050,ssp585,-16.09,-7.14,-9.36,3.35,6.73,"Pacific, Antarctic"
25308,-144.5,-63.5,2041-2050,ssp585,-11.34,-3.16,-4.14,13.44,7.28,"Pacific, Antarctic"
25312,-144.5,-62.5,2041-2050,ssp585,-9.64,-1.08,-4.71,20.37,9.46,"Pacific, Antarctic"
25316,-144.5,-61.5,2041-2050,ssp585,-10.22,-1.55,-2.89,10.73,6.76,"Pacific, Antarctic"
25320,-144.5,-60.5,2041-2050,ssp585,-10.79,-1.63,-2.81,15.08,7.63,"Pacific, Antarctic"
25980,-143.5,-75.5,2041-2050,ssp585,0.76,5.94,5.81,11.24,5.24,"Pacific, Antarctic"
25984,-143.5,-74.5,2041-2050,ssp585,-27.07,0.21,4.43,24.37,19.79,"Pacific, Antarctic"
25988,-143.5,-73.5,2041-2050,ssp585,-25.3,4.33,7.71,20.93,14.35,"Pacific, Antarctic"
25992,-143.5,-72.5,2041-2050,ssp585,-13.22,4.92,6.23,19,10.28,"Pacific, Antarctic"
25996,-143.5,-71.5,2041-2050,ssp585,-6.3,3.69,2.36,19,7.61,"Pacific, Antarctic"
26000,-143.5,-70.5,2041-2050,ssp585,-7.25,0.99,-0.5,18,7.1,"Pacific, Antarctic"
26004,-143.5,-69.5,2041-2050,ssp585,-5.76,1.91,-0.2,16.91,7.58,"Pacific, Antarctic"
26008,-143.5,-68.5,2041-2050,ssp585,-7.53,3.18,1.76,13.92,7.14,"Pacific, Antarctic"
26012,-143.5,-67.5,2041-2050,ssp585,-9.15,2.09,1.96,20.8,8.41,"Pacific, Antarctic"
26016,-143.5,-66.5,2041-2050,ssp585,-9.99,-1.23,-1.72,7.79,7.16,"Pacific, Antarctic"
26020,-143.5,-65.5,2041-2050,ssp585,-12.94,-2.45,-5.57,13.5,9.16,"Pacific, Antarctic"
26024,-143.5,-64.5,2041-2050,ssp585,-11.62,-4.39,-6.44,6.65,6.39,"Pacific, Antarctic"
26028,-143.5,-63.5,2041-2050,ssp585,-10.48,-0.63,-2.64,23.35,9.41,"Pacific, Antarctic"
26032,-143.5,-62.5,2041-2050,ssp585,-8.99,-1.15,-3.09,11.43,7.16,"Pacific, Antarctic"
26036,-143.5,-61.5,2041-2050,ssp585,-9.61,-0.38,-1.71,9.12,6.05,"Pacific, Antarctic"
26040,-143.5,-60.5,2041-2050,ssp585,-10.04,-0.38,-1.66,18.49,8.06,"Pacific, Antarctic"
26700,-142.5,-75.5,2041-2050,ssp585,6.23,9.95,7.04,16.58,5.76,"Pacific, Antarctic"
26704,-142.5,-74.5,2041-2050,ssp585,-28.59,0.19,4.66,21.63,19.39,"Pacific, Antarctic"
26708,-142.5,-73.5,2041-2050,ssp585,-23.63,3.7,7.9,20.93,13.23,"Pacific, Antarctic"
26712,-142.5,-72.5,2041-2050,ssp585,-15.23,3.88,6.51,17.3,9.95,"Pacific, Antarctic"
26716,-142.5,-71.5,2041-2050,ssp585,-3.21,4.91,4.79,18.8,7.07,"Pacific, Antarctic"
26720,-142.5,-70.5,2041-2050,ssp585,-8.79,2.83,3.33,18.46,7.72,"Pacific, Antarctic"
26724,-142.5,-69.5,2041-2050,ssp585,-6.64,2.6,1.07,18.19,8.22,"Pacific, Antarctic"
26728,-142.5,-68.5,2041-2050,ssp585,-6.71,3.7,3.67,13.93,6.67,"Pacific, Antarctic"
26732,-142.5,-67.5,2041-2050,ssp585,-8.08,-0.06,-0.51,7.18,4.73,"Pacific, Antarctic"
26736,-142.5,-66.5,2041-2050,ssp585,-8.73,-2.01,-4.05,8.23,5.92,"Pacific, Antarctic"
26740,-142.5,-65.5,2041-2050,ssp585,-11.52,-2.52,-5.05,8.89,7,"Pacific, Antarctic"
26744,-142.5,-64.5,2041-2050,ssp585,-11.7,-3.94,-4.96,8.02,6.12,"Pacific, Antarctic"
26748,-142.5,-63.5,2041-2050,ssp585,-12,0.16,-2.41,26.1,10.78,"Pacific, Antarctic"
26752,-142.5,-62.5,2041-2050,ssp585,-8.45,-0.51,-0.75,12.49,7.72,"Pacific, Antarctic"
26756,-142.5,-61.5,2041-2050,ssp585,-9.09,0.63,-1.2,17.25,7.56,"Pacific, Antarctic"
26760,-142.5,-60.5,2041-2050,ssp585,-9.36,-0.4,-1.61,19.61,8.21,"Pacific, Antarctic"
27420,-141.5,-75.5,2041-2050,ssp585,-0.73,8.74,9.8,17.15,8.99,"Pacific, Antarctic"
27424,-141.5,-74.5,2041-2050,ssp585,-29.52,-0.53,3,21.05,18.88,"Pacific, Antarctic"
27428,-141.5,-73.5,2041-2050,ssp585,-24.01,3.32,8.36,21.45,13.07,"Pacific, Antarctic"
27432,-141.5,-72.5,2041-2050,ssp585,-15.3,3.68,6.24,18.19,9.79,"Pacific, Antarctic"
27436,-141.5,-71.5,2041-2050,ssp585,-6.77,4.66,4.35,18.38,7.89,"Pacific, Antarctic"
27440,-141.5,-70.5,2041-2050,ssp585,-13.09,3.33,4.65,18.72,8.76,"Pacific, Antarctic"
27444,-141.5,-69.5,2041-2050,ssp585,-5.44,4.11,1.83,19.31,8.66,"Pacific, Antarctic"
27448,-141.5,-68.5,2041-2050,ssp585,-5.88,3.32,2.88,15.83,7.04,"Pacific, Antarctic"
27452,-141.5,-67.5,2041-2050,ssp585,-7.06,-0.56,-2.4,8.76,5.18,"Pacific, Antarctic"
27456,-141.5,-66.5,2041-2050,ssp585,-8,-2.31,-3.41,10.07,5.27,"Pacific, Antarctic"
27460,-141.5,-65.5,2041-2050,ssp585,-11.37,-1.21,-3.55,9.74,7.32,"Pacific, Antarctic"
27464,-141.5,-64.5,2041-2050,ssp585,-13.77,-2.32,-3.29,10.43,6.56,"Pacific, Antarctic"
27468,-141.5,-63.5,2041-2050,ssp585,-14.24,-0.67,-2.11,16.66,9.99,"Pacific, Antarctic"
27472,-141.5,-62.5,2041-2050,ssp585,-9.11,1.35,-0.07,21.95,9.56,"Pacific, Antarctic"
27476,-141.5,-61.5,2041-2050,ssp585,-8.59,0.77,-0.11,15.06,7.08,"Pacific, Antarctic"
27480,-141.5,-60.5,2041-2050,ssp585,-9.13,-1.08,-1.11,12.85,6.37,"Pacific, Antarctic"
28140,-140.5,-75.5,2041-2050,ssp585,3.12,11.73,12.22,19.84,8.37,"Pacific, Antarctic"
28144,-140.5,-74.5,2041-2050,ssp585,-30.76,-0.98,1.31,23.61,17.7,"Pacific, Antarctic"
28148,-140.5,-73.5,2041-2050,ssp585,-20.42,4.06,7.82,22.04,12.63,"Pacific, Antarctic"
28152,-140.5,-72.5,2041-2050,ssp585,-19.19,3.82,7.19,19.16,10.84,"Pacific, Antarctic"
28156,-140.5,-71.5,2041-2050,ssp585,-13.11,4.41,4.44,17.78,9.52,"Pacific, Antarctic"
28160,-140.5,-70.5,2041-2050,ssp585,-12.06,3.98,4.72,18.7,8.79,"Pacific, Antarctic"
28164,-140.5,-69.5,2041-2050,ssp585,-8.04,3.96,2.74,20.16,9.04,"Pacific, Antarctic"
28168,-140.5,-68.5,2041-2050,ssp585,-5.02,2.57,-0.1,18.04,7.55,"Pacific, Antarctic"
28172,-140.5,-67.5,2041-2050,ssp585,-6.03,1.58,-0.3,9.93,6.41,"Pacific, Antarctic"
28176,-140.5,-66.5,2041-2050,ssp585,-9.69,-1.74,-3.04,11.67,6.56,"Pacific, Antarctic"
28180,-140.5,-65.5,2041-2050,ssp585,-10.88,0.98,0.12,16.52,9.23,"Pacific, Antarctic"
28184,-140.5,-64.5,2041-2050,ssp585,-15.33,-0.53,-0.53,18.41,9.03,"Pacific, Antarctic"
28188,-140.5,-63.5,2041-2050,ssp585,-15.99,1.34,-1.89,24.48,11.77,"Pacific, Antarctic"
28192,-140.5,-62.5,2041-2050,ssp585,-9.74,0.96,-0.13,13.81,7.76,"Pacific, Antarctic"
28196,-140.5,-61.5,2041-2050,ssp585,-8.53,0.14,0.65,8.89,5.87,"Pacific, Antarctic"
28200,-140.5,-60.5,2041-2050,ssp585,-9.28,-1.25,-1,10.44,5.76,"Pacific, Antarctic"
28860,-139.5,-75.5,2041-2050,ssp585,-2.07,5.87,9.41,10.25,6.88,"Pacific, Antarctic"
28864,-139.5,-74.5,2041-2050,ssp585,-28.15,-0.43,0.15,25,17.49,"Pacific, Antarctic"
28868,-139.5,-73.5,2041-2050,ssp585,-19.46,3.98,7.56,22.65,12.37,"Pacific, Antarctic"
28872,-139.5,-72.5,2041-2050,ssp585,-15.22,4.57,6.98,19.98,10.07,"Pacific, Antarctic"
28876,-139.5,-71.5,2041-2050,ssp585,-14.11,3.63,2.91,17.14,9.46,"Pacific, Antarctic"
28880,-139.5,-70.5,2041-2050,ssp585,-17.21,3.1,2.65,18.52,9.99,"Pacific, Antarctic"
28884,-139.5,-69.5,2041-2050,ssp585,-12.24,4.94,3,20.58,11.34,"Pacific, Antarctic"
28888,-139.5,-68.5,2041-2050,ssp585,-8.43,1.92,0.93,20.33,8.76,"Pacific, Antarctic"
28892,-139.5,-67.5,2041-2050,ssp585,-5.41,2.3,1.49,12.22,6.22,"Pacific, Antarctic"
28896,-139.5,-66.5,2041-2050,ssp585,-10.82,-0.43,-1.33,11.29,7.87,"Pacific, Antarctic"
28900,-139.5,-65.5,2041-2050,ssp585,-14.09,0.58,2.99,10.93,8.02,"Pacific, Antarctic"
28904,-139.5,-64.5,2041-2050,ssp585,-15.1,0.31,1.61,22.8,11.13,"Pacific, Antarctic"
28908,-139.5,-63.5,2041-2050,ssp585,-16.32,1.54,-1.29,25.96,12.93,"Pacific, Antarctic"
28912,-139.5,-62.5,2041-2050,ssp585,-9.85,0.78,-0.64,12.57,7.51,"Pacific, Antarctic"
28916,-139.5,-61.5,2041-2050,ssp585,-8.69,-0.53,0.02,6.76,5.28,"Pacific, Antarctic"
28920,-139.5,-60.5,2041-2050,ssp585,-9.64,-2.45,-1.56,5.13,4.97,"Pacific, Antarctic"
29580,-138.5,-75.5,2041-2050,ssp585,11.02,12.74,13.2,13.99,1.54,"Pacific, Antarctic"
29584,-138.5,-74.5,2041-2050,ssp585,-26.3,0.06,-0.46,23.21,17.32,"Pacific, Antarctic"
29588,-138.5,-73.5,2041-2050,ssp585,-17.36,4.3,7.79,23.42,12.36,"Pacific, Antarctic"
29592,-138.5,-72.5,2041-2050,ssp585,-18.26,4.83,8.13,21.11,10.98,"Pacific, Antarctic"
29596,-138.5,-71.5,2041-2050,ssp585,-12.25,4.17,4.16,17.11,9.28,"Pacific, Antarctic"
29600,-138.5,-70.5,2041-2050,ssp585,-14.72,3.34,1.32,18.42,10.17,"Pacific, Antarctic"
29604,-138.5,-69.5,2041-2050,ssp585,-8.93,3.21,1.9,20.41,9.47,"Pacific, Antarctic"
29608,-138.5,-68.5,2041-2050,ssp585,-10.52,2.03,0.41,22.31,8.95,"Pacific, Antarctic"
29612,-138.5,-67.5,2041-2050,ssp585,-10.54,0.79,0.81,15.86,7.73,"Pacific, Antarctic"
29616,-138.5,-66.5,2041-2050,ssp585,-10.67,-0.57,0.61,8.92,6.73,"Pacific, Antarctic"
29620,-138.5,-65.5,2041-2050,ssp585,-15.16,1.36,4.75,10.49,7.82,"Pacific, Antarctic"
29624,-138.5,-64.5,2041-2050,ssp585,-14.27,1.73,1.83,22.12,10.4,"Pacific, Antarctic"
29628,-138.5,-63.5,2041-2050,ssp585,-15.5,1.13,-0.9,22.66,12.67,"Pacific, Antarctic"
29632,-138.5,-62.5,2041-2050,ssp585,-9.69,-0.12,-1.85,11.54,6.62,"Pacific, Antarctic"
29636,-138.5,-61.5,2041-2050,ssp585,-8.97,-0.28,0.79,7.27,5.66,"Pacific, Antarctic"
29640,-138.5,-60.5,2041-2050,ssp585,-10.18,-2.83,-2.24,3.59,4.35,"Pacific, Antarctic"
30300,-137.5,-75.5,2041-2050,ssp585,13.8,17.08,18.22,19.22,2.88,"Pacific, Antarctic"
30304,-137.5,-74.5,2041-2050,ssp585,-28.6,-0.18,-0.11,23.98,16.89,"Pacific, Antarctic"
30308,-137.5,-73.5,2041-2050,ssp585,-23.65,3.35,7.11,24.15,13.56,"Pacific, Antarctic"
30312,-137.5,-72.5,2041-2050,ssp585,-17.33,5.59,8.34,21.96,11.12,"Pacific, Antarctic"
30316,-137.5,-71.5,2041-2050,ssp585,-19.15,4.48,6.12,18.43,11.35,"Pacific, Antarctic"
30320,-137.5,-70.5,2041-2050,ssp585,-14.8,4.22,2.04,18.4,10.24,"Pacific, Antarctic"
30324,-137.5,-69.5,2041-2050,ssp585,-10.34,3.31,2.74,19.97,9.53,"Pacific, Antarctic"
30328,-137.5,-68.5,2041-2050,ssp585,-17.48,2.98,2.4,23.87,11.25,"Pacific, Antarctic"
30332,-137.5,-67.5,2041-2050,ssp585,-8.53,1.13,0.05,19.56,7.58,"Pacific, Antarctic"
30336,-137.5,-66.5,2041-2050,ssp585,-9.99,0.04,-0.74,12.58,6.57,"Pacific, Antarctic"
30340,-137.5,-65.5,2041-2050,ssp585,-14.3,2.95,6.37,14.13,8.07,"Pacific, Antarctic"
30344,-137.5,-64.5,2041-2050,ssp585,-14.32,3.34,1.65,26.25,11.01,"Pacific, Antarctic"
30348,-137.5,-63.5,2041-2050,ssp585,-14.69,0.45,-0.27,16.72,10.35,"Pacific, Antarctic"
30352,-137.5,-62.5,2041-2050,ssp585,-9.39,-0.23,-2.94,10.36,6.51,"Pacific, Antarctic"
30356,-137.5,-61.5,2041-2050,ssp585,-9.35,0.07,0.01,10.42,6.55,"Pacific, Antarctic"
30360,-137.5,-60.5,2041-2050,ssp585,-10.78,-2.55,-2.14,4.05,4.81,"Pacific, Antarctic"
31024,-136.5,-74.5,2041-2050,ssp585,-15.09,2.52,-0.23,29.55,15.86,"Pacific, Antarctic"
31028,-136.5,-73.5,2041-2050,ssp585,-10.95,5.5,6.51,25.21,12.08,"Pacific, Antarctic"
31032,-136.5,-72.5,2041-2050,ssp585,-20.01,6.04,8.3,22.86,12.55,"Pacific, Antarctic"
31036,-136.5,-71.5,2041-2050,ssp585,-24.15,5.16,7.07,19.67,13.32,"Pacific, Antarctic"
31040,-136.5,-70.5,2041-2050,ssp585,-15.06,4.57,3.69,18.28,10.52,"Pacific, Antarctic"
31044,-136.5,-69.5,2041-2050,ssp585,-13.64,3.17,3.05,19.71,10.03,"Pacific, Antarctic"
31048,-136.5,-68.5,2041-2050,ssp585,-14,3.49,2.29,25.31,11.27,"Pacific, Antarctic"
31052,-136.5,-67.5,2041-2050,ssp585,-9.62,2.27,2.07,22.69,8.43,"Pacific, Antarctic"
31056,-136.5,-66.5,2041-2050,ssp585,-9.37,0.87,0.26,15.75,6.76,"Pacific, Antarctic"
31060,-136.5,-65.5,2041-2050,ssp585,-13.87,3.71,5.62,16.34,8.25,"Pacific, Antarctic"
