lat,lon,region,biomass,tooltip,geometry
-64.5,101.5,FAO 58,0.17914357851838242,"Lon: 101.5°, Lat: -64.5°
Biomass: 0.18 tonnes/km²
Region:fao-58","c(101.5, -64.5)"
-64.5,102.5,FAO 58,0.06967209792237539,"Lon: 102.5°, Lat: -64.5°
Biomass: 0.07 tonnes/km²
Region:fao-58","c(102.5, -64.5)"
-64.5,103.5,FAO 58,0.08639954749066206,"Lon: 103.5°, Lat: -64.5°
Biomass: 0.09 tonnes/km²
Region:fao-58","c(103.5, -64.5)"
-64.5,104.5,FAO 58,0.05776502465714118,"Lon: 104.5°, Lat: -64.5°
Biomass: 0.06 tonnes/km²
Region:fao-58","c(104.5, -64.5)"
-64.5,105.5,FAO 58,0.05682863459626533,"Lon: 105.5°, Lat: -64.5°
Biomass: 0.06 tonnes/km²
Region:fao-58","c(105.5, -64.5)"
-64.5,106.5,FAO 58,0.04724543408293974,"Lon: 106.5°, Lat: -64.5°
Biomass: 0.05 tonnes/km²
Region:fao-58","c(106.5, -64.5)"
-64.5,107.5,FAO 58,0.03703554235280945,"Lon: 107.5°, Lat: -64.5°
Biomass: 0.04 tonnes/km²
Region:fao-58","c(107.5, -64.5)"
-64.5,108.5,FAO 58,0.03555084492550291,"Lon: 108.5°, Lat: -64.5°
Biomass: 0.04 tonnes/km²
Region:fao-58","c(108.5, -64.5)"
-64.5,109.5,FAO 58,0.03462301443145178,"Lon: 109.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(109.5, -64.5)"
-64.5,110.5,FAO 58,0.03631989063412058,"Lon: 110.5°, Lat: -64.5°
Biomass: 0.04 tonnes/km²
Region:fao-58","c(110.5, -64.5)"
-64.5,111.5,FAO 58,0.03898817492595963,"Lon: 111.5°, Lat: -64.5°
Biomass: 0.04 tonnes/km²
Region:fao-58","c(111.5, -64.5)"
-64.5,112.5,FAO 58,0.0438297473117057,"Lon: 112.5°, Lat: -64.5°
Biomass: 0.04 tonnes/km²
Region:fao-58","c(112.5, -64.5)"
-64.5,113.5,FAO 58,0.04350342849853987,"Lon: 113.5°, Lat: -64.5°
Biomass: 0.04 tonnes/km²
Region:fao-58","c(113.5, -64.5)"
-64.5,114.5,FAO 58,0.05250945825800875,"Lon: 114.5°, Lat: -64.5°
Biomass: 0.05 tonnes/km²
Region:fao-58","c(114.5, -64.5)"
-64.5,115.5,FAO 58,0.05341700496243343,"Lon: 115.5°, Lat: -64.5°
Biomass: 0.05 tonnes/km²
Region:fao-58","c(115.5, -64.5)"
-64.5,116.5,FAO 58,0.05371752817168888,"Lon: 116.5°, Lat: -64.5°
Biomass: 0.05 tonnes/km²
Region:fao-58","c(116.5, -64.5)"
-64.5,117.5,FAO 58,0.04493229934714357,"Lon: 117.5°, Lat: -64.5°
Biomass: 0.04 tonnes/km²
Region:fao-58","c(117.5, -64.5)"
-64.5,118.5,FAO 58,0.0353526504877391,"Lon: 118.5°, Lat: -64.5°
Biomass: 0.04 tonnes/km²
Region:fao-58","c(118.5, -64.5)"
-64.5,119.5,FAO 58,0.03167077112150974,"Lon: 119.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(119.5, -64.5)"
-64.5,120.5,FAO 58,0.02987689606389508,"Lon: 120.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(120.5, -64.5)"
-64.5,121.5,FAO 58,0.03156535767419282,"Lon: 121.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(121.5, -64.5)"
-64.5,122.5,FAO 58,0.03319042495408446,"Lon: 122.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(122.5, -64.5)"
-64.5,123.5,FAO 58,0.03362890181085449,"Lon: 123.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(123.5, -64.5)"
-64.5,124.5,FAO 58,0.0350976583568426,"Lon: 124.5°, Lat: -64.5°
Biomass: 0.04 tonnes/km²
Region:fao-58","c(124.5, -64.5)"
-64.5,125.5,FAO 58,0.03034943816283488,"Lon: 125.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(125.5, -64.5)"
-64.5,126.5,FAO 58,0.03399028789873137,"Lon: 126.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(126.5, -64.5)"
-64.5,127.5,FAO 58,0.03401449340454161,"Lon: 127.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(127.5, -64.5)"
-64.5,128.5,FAO 58,0.03798126068948846,"Lon: 128.5°, Lat: -64.5°
Biomass: 0.04 tonnes/km²
Region:fao-58","c(128.5, -64.5)"
-64.5,129.5,FAO 58,0.03972672263931055,"Lon: 129.5°, Lat: -64.5°
Biomass: 0.04 tonnes/km²
Region:fao-58","c(129.5, -64.5)"
-64.5,130.5,FAO 58,0.05075430432927218,"Lon: 130.5°, Lat: -64.5°
Biomass: 0.05 tonnes/km²
Region:fao-58","c(130.5, -64.5)"
-64.5,131.5,FAO 58,0.04603528847076818,"Lon: 131.5°, Lat: -64.5°
Biomass: 0.05 tonnes/km²
Region:fao-58","c(131.5, -64.5)"
-64.5,132.5,FAO 58,0.04984194428738314,"Lon: 132.5°, Lat: -64.5°
Biomass: 0.05 tonnes/km²
Region:fao-58","c(132.5, -64.5)"
-64.5,133.5,FAO 58,0.04677210554883273,"Lon: 133.5°, Lat: -64.5°
Biomass: 0.05 tonnes/km²
Region:fao-58","c(133.5, -64.5)"
-64.5,134.5,FAO 58,0.04292452528060378,"Lon: 134.5°, Lat: -64.5°
Biomass: 0.04 tonnes/km²
Region:fao-58","c(134.5, -64.5)"
-64.5,135.5,FAO 58,0.03951289197053745,"Lon: 135.5°, Lat: -64.5°
Biomass: 0.04 tonnes/km²
Region:fao-58","c(135.5, -64.5)"
-64.5,136.5,FAO 58,0.04289372636527373,"Lon: 136.5°, Lat: -64.5°
Biomass: 0.04 tonnes/km²
Region:fao-58","c(136.5, -64.5)"
-64.5,137.5,FAO 58,0.03742673719587849,"Lon: 137.5°, Lat: -64.5°
Biomass: 0.04 tonnes/km²
Region:fao-58","c(137.5, -64.5)"
-64.5,138.5,FAO 58,0.03277470526770917,"Lon: 138.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(138.5, -64.5)"
-64.5,139.5,FAO 58,0.03156691373614479,"Lon: 139.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(139.5, -64.5)"
-64.5,140.5,FAO 58,0.03091215109847361,"Lon: 140.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(140.5, -64.5)"
-64.5,141.5,FAO 58,0.02823483300434536,"Lon: 141.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(141.5, -64.5)"
-64.5,142.5,FAO 58,0.02691752926982015,"Lon: 142.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(142.5, -64.5)"
-64.5,143.5,FAO 58,0.02657894080553299,"Lon: 143.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(143.5, -64.5)"
-64.5,144.5,FAO 58,0.02679680517497179,"Lon: 144.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(144.5, -64.5)"
-64.5,145.5,FAO 58,0.02541114057297684,"Lon: 145.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(145.5, -64.5)"
-64.5,146.5,FAO 58,0.02589509248854836,"Lon: 146.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(146.5, -64.5)"
-64.5,147.5,FAO 58,0.02542156238370603,"Lon: 147.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(147.5, -64.5)"
-64.5,148.5,FAO 58,0.02688184623959402,"Lon: 148.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(148.5, -64.5)"
-64.5,149.5,FAO 58,0.02756012355475408,"Lon: 149.5°, Lat: -64.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(149.5, -64.5)"
-63.5,30.5,FAO 58,0.01798978514110377,"Lon: 30.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(30.5, -63.5)"
-63.5,31.5,FAO 58,0.01794653604776095,"Lon: 31.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(31.5, -63.5)"
-63.5,32.5,FAO 58,0.01766992284693241,"Lon: 32.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(32.5, -63.5)"
-63.5,33.5,FAO 58,0.01785309702820635,"Lon: 33.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(33.5, -63.5)"
-63.5,34.5,FAO 58,0.01791103129537437,"Lon: 34.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(34.5, -63.5)"
-63.5,35.5,FAO 58,0.01788518859578062,"Lon: 35.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(35.5, -63.5)"
-63.5,36.5,FAO 58,0.01783192934868091,"Lon: 36.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(36.5, -63.5)"
-63.5,37.5,FAO 58,0.0177194554585372,"Lon: 37.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(37.5, -63.5)"
-63.5,38.5,FAO 58,0.01767833298008918,"Lon: 38.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(38.5, -63.5)"
-63.5,39.5,FAO 58,0.01778285123282563,"Lon: 39.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(39.5, -63.5)"
-63.5,40.5,FAO 58,0.01820969238720922,"Lon: 40.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(40.5, -63.5)"
-63.5,41.5,FAO 58,0.01841595472403195,"Lon: 41.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(41.5, -63.5)"
-63.5,42.5,FAO 58,0.01832193453135616,"Lon: 42.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(42.5, -63.5)"
-63.5,43.5,FAO 58,0.01841777115339351,"Lon: 43.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(43.5, -63.5)"
-63.5,44.5,FAO 58,0.0186288608877524,"Lon: 44.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(44.5, -63.5)"
-63.5,45.5,FAO 58,0.01917878506624017,"Lon: 45.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(45.5, -63.5)"
-63.5,46.5,FAO 58,0.01973897781992014,"Lon: 46.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(46.5, -63.5)"
-63.5,47.5,FAO 58,0.01914676811523474,"Lon: 47.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(47.5, -63.5)"
-63.5,48.5,FAO 58,0.01885338317568205,"Lon: 48.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(48.5, -63.5)"
-63.5,49.5,FAO 58,0.0187401012267781,"Lon: 49.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(49.5, -63.5)"
-63.5,50.5,FAO 58,0.01902079667982557,"Lon: 50.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(50.5, -63.5)"
-63.5,51.5,FAO 58,0.0191790787107413,"Lon: 51.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(51.5, -63.5)"
-63.5,52.5,FAO 58,0.01966799343248813,"Lon: 52.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(52.5, -63.5)"
-63.5,53.5,FAO 58,0.01991056616687399,"Lon: 53.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(53.5, -63.5)"
-63.5,54.5,FAO 58,0.02143709177157232,"Lon: 54.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(54.5, -63.5)"
-63.5,55.5,FAO 58,0.02143766254350036,"Lon: 55.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(55.5, -63.5)"
-63.5,56.5,FAO 58,0.02155981355960402,"Lon: 56.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(56.5, -63.5)"
-63.5,57.5,FAO 58,0.02206331765409373,"Lon: 57.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(57.5, -63.5)"
-63.5,58.5,FAO 58,0.022732775067403,"Lon: 58.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(58.5, -63.5)"
-63.5,59.5,FAO 58,0.0230432147261587,"Lon: 59.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(59.5, -63.5)"
-63.5,60.5,FAO 58,0.02278725652664329,"Lon: 60.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(60.5, -63.5)"
-63.5,61.5,FAO 58,0.02261424213666765,"Lon: 61.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(61.5, -63.5)"
-63.5,62.5,FAO 58,0.02332712186253641,"Lon: 62.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(62.5, -63.5)"
-63.5,63.5,FAO 58,0.02402795889332851,"Lon: 63.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(63.5, -63.5)"
-63.5,64.5,FAO 58,0.02365422143367118,"Lon: 64.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(64.5, -63.5)"
-63.5,65.5,FAO 58,0.02573579493085334,"Lon: 65.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(65.5, -63.5)"
-63.5,66.5,FAO 58,0.02641970975472408,"Lon: 66.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(66.5, -63.5)"
-63.5,67.5,FAO 58,0.02667939156261477,"Lon: 67.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(67.5, -63.5)"
-63.5,68.5,FAO 58,0.02728396917966643,"Lon: 68.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(68.5, -63.5)"
-63.5,69.5,FAO 58,0.02641403210447961,"Lon: 69.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(69.5, -63.5)"
-63.5,70.5,FAO 58,0.02690757911359965,"Lon: 70.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(70.5, -63.5)"
-63.5,71.5,FAO 58,0.0270888620094458,"Lon: 71.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(71.5, -63.5)"
-63.5,72.5,FAO 58,0.02650750819282511,"Lon: 72.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(72.5, -63.5)"
-63.5,73.5,FAO 58,0.02649151885149991,"Lon: 73.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(73.5, -63.5)"
-63.5,74.5,FAO 58,0.02612977193448874,"Lon: 74.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(74.5, -63.5)"
-63.5,75.5,FAO 58,0.02719685904320969,"Lon: 75.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(75.5, -63.5)"
-63.5,76.5,FAO 58,0.02741184491973066,"Lon: 76.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(76.5, -63.5)"
-63.5,77.5,FAO 58,0.0255452530014231,"Lon: 77.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(77.5, -63.5)"
-63.5,78.5,FAO 58,0.02519893117319933,"Lon: 78.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(78.5, -63.5)"
-63.5,79.5,FAO 58,0.02504605708515802,"Lon: 79.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(79.5, -63.5)"
-63.5,80.5,FAO 58,0.02593520774208954,"Lon: 80.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(80.5, -63.5)"
-63.5,81.5,FAO 58,0.0261693839207945,"Lon: 81.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(81.5, -63.5)"
-63.5,82.5,FAO 58,0.02977580868742338,"Lon: 82.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(82.5, -63.5)"
-63.5,83.5,FAO 58,0.02890858448939534,"Lon: 83.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(83.5, -63.5)"
-63.5,84.5,FAO 58,0.02750616163120623,"Lon: 84.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(84.5, -63.5)"
-63.5,85.5,FAO 58,0.02759819962765721,"Lon: 85.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(85.5, -63.5)"
-63.5,86.5,FAO 58,0.02772726012979014,"Lon: 86.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(86.5, -63.5)"
-63.5,87.5,FAO 58,0.02785029975216749,"Lon: 87.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(87.5, -63.5)"
-63.5,88.5,FAO 58,0.02752633030771238,"Lon: 88.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(88.5, -63.5)"
-63.5,89.5,FAO 58,0.02716322469888772,"Lon: 89.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(89.5, -63.5)"
-63.5,90.5,FAO 58,0.02727044735537959,"Lon: 90.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(90.5, -63.5)"
-63.5,91.5,FAO 58,0.02811847578091275,"Lon: 91.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(91.5, -63.5)"
-63.5,92.5,FAO 58,0.02907728672803028,"Lon: 92.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(92.5, -63.5)"
-63.5,93.5,FAO 58,0.03174000476919274,"Lon: 93.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(93.5, -63.5)"
-63.5,94.5,FAO 58,0.03401455778091144,"Lon: 94.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(94.5, -63.5)"
-63.5,95.5,FAO 58,0.03630651957797563,"Lon: 95.5°, Lat: -63.5°
Biomass: 0.04 tonnes/km²
Region:fao-58","c(95.5, -63.5)"
-63.5,96.5,FAO 58,0.04216565856666946,"Lon: 96.5°, Lat: -63.5°
Biomass: 0.04 tonnes/km²
Region:fao-58","c(96.5, -63.5)"
-63.5,97.5,FAO 58,0.04487214245623586,"Lon: 97.5°, Lat: -63.5°
Biomass: 0.04 tonnes/km²
Region:fao-58","c(97.5, -63.5)"
-63.5,98.5,FAO 58,0.05282752441210422,"Lon: 98.5°, Lat: -63.5°
Biomass: 0.05 tonnes/km²
Region:fao-58","c(98.5, -63.5)"
-63.5,99.5,FAO 58,0.05645461188237286,"Lon: 99.5°, Lat: -63.5°
Biomass: 0.06 tonnes/km²
Region:fao-58","c(99.5, -63.5)"
-63.5,100.5,FAO 58,0.06121156243942446,"Lon: 100.5°, Lat: -63.5°
Biomass: 0.06 tonnes/km²
Region:fao-58","c(100.5, -63.5)"
-63.5,101.5,FAO 58,0.06635637601604844,"Lon: 101.5°, Lat: -63.5°
Biomass: 0.07 tonnes/km²
Region:fao-58","c(101.5, -63.5)"
-63.5,102.5,FAO 58,0.05428817334350891,"Lon: 102.5°, Lat: -63.5°
Biomass: 0.05 tonnes/km²
Region:fao-58","c(102.5, -63.5)"
-63.5,103.5,FAO 58,0.03287727244904855,"Lon: 103.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(103.5, -63.5)"
-63.5,104.5,FAO 58,0.02697848547386488,"Lon: 104.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(104.5, -63.5)"
-63.5,105.5,FAO 58,0.02623228186002142,"Lon: 105.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(105.5, -63.5)"
-63.5,106.5,FAO 58,0.02869267278871479,"Lon: 106.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(106.5, -63.5)"
-63.5,107.5,FAO 58,0.02998393507367486,"Lon: 107.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(107.5, -63.5)"
-63.5,108.5,FAO 58,0.0260788317547349,"Lon: 108.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(108.5, -63.5)"
-63.5,109.5,FAO 58,0.02373417420199656,"Lon: 109.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(109.5, -63.5)"
-63.5,110.5,FAO 58,0.02399952079155623,"Lon: 110.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(110.5, -63.5)"
-63.5,111.5,FAO 58,0.0255116662424761,"Lon: 111.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(111.5, -63.5)"
-63.5,112.5,FAO 58,0.02551604033536491,"Lon: 112.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(112.5, -63.5)"
-63.5,113.5,FAO 58,0.02644733251814656,"Lon: 113.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(113.5, -63.5)"
-63.5,114.5,FAO 58,0.03056775038360833,"Lon: 114.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(114.5, -63.5)"
-63.5,115.5,FAO 58,0.03324988696639276,"Lon: 115.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(115.5, -63.5)"
-63.5,116.5,FAO 58,0.03434162638082791,"Lon: 116.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(116.5, -63.5)"
-63.5,117.5,FAO 58,0.0266778731665826,"Lon: 117.5°, Lat: -63.5°
Biomass: 0.03 tonnes/km²
Region:fao-58","c(117.5, -63.5)"
-63.5,118.5,FAO 58,0.0236591194042587,"Lon: 118.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(118.5, -63.5)"
-63.5,119.5,FAO 58,0.02097448033895043,"Lon: 119.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(119.5, -63.5)"
-63.5,120.5,FAO 58,0.01901733159337853,"Lon: 120.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(120.5, -63.5)"
-63.5,121.5,FAO 58,0.01837114853810827,"Lon: 121.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(121.5, -63.5)"
-63.5,122.5,FAO 58,0.01816617250049263,"Lon: 122.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(122.5, -63.5)"
-63.5,123.5,FAO 58,0.0165062507505342,"Lon: 123.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(123.5, -63.5)"
-63.5,124.5,FAO 58,0.01676466580315677,"Lon: 124.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(124.5, -63.5)"
-63.5,125.5,FAO 58,0.01685876680679082,"Lon: 125.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(125.5, -63.5)"
-63.5,126.5,FAO 58,0.01682997375885534,"Lon: 126.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(126.5, -63.5)"
-63.5,127.5,FAO 58,0.01619459012269191,"Lon: 127.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(127.5, -63.5)"
-63.5,128.5,FAO 58,0.01625591151368048,"Lon: 128.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(128.5, -63.5)"
-63.5,129.5,FAO 58,0.01595126717508124,"Lon: 129.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(129.5, -63.5)"
-63.5,130.5,FAO 58,0.01587825562232609,"Lon: 130.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(130.5, -63.5)"
-63.5,131.5,FAO 58,0.01584690468068004,"Lon: 131.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(131.5, -63.5)"
-63.5,132.5,FAO 58,0.01595156303150764,"Lon: 132.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(132.5, -63.5)"
-63.5,133.5,FAO 58,0.0163753650888252,"Lon: 133.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(133.5, -63.5)"
-63.5,134.5,FAO 58,0.01646206482532011,"Lon: 134.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(134.5, -63.5)"
-63.5,135.5,FAO 58,0.01655669852972221,"Lon: 135.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(135.5, -63.5)"
-63.5,136.5,FAO 58,0.01789625665478175,"Lon: 136.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(136.5, -63.5)"
-63.5,137.5,FAO 58,0.01860585990497158,"Lon: 137.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(137.5, -63.5)"
-63.5,138.5,FAO 58,0.01832620166681467,"Lon: 138.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(138.5, -63.5)"
-63.5,139.5,FAO 58,0.01839753651250425,"Lon: 139.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(139.5, -63.5)"
-63.5,140.5,FAO 58,0.01870894541514769,"Lon: 140.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(140.5, -63.5)"
-63.5,141.5,FAO 58,0.01824350526704326,"Lon: 141.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(141.5, -63.5)"
-63.5,142.5,FAO 58,0.01806687811388482,"Lon: 142.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(142.5, -63.5)"
-63.5,143.5,FAO 58,0.0179962312776773,"Lon: 143.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(143.5, -63.5)"
-63.5,144.5,FAO 58,0.01787827369007874,"Lon: 144.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(144.5, -63.5)"
-63.5,145.5,FAO 58,0.01780734965996663,"Lon: 145.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(145.5, -63.5)"
-63.5,146.5,FAO 58,0.01800468237844781,"Lon: 146.5°, Lat: -63.5°
Biomass: 0.02 tonnes/km²
Region:fao-58","c(146.5, -63.5)"
