lat,lon,region,catches,tooltip,geometry
-60.5,139.5,FAO 58,0.0044847249328026,"Lon: 139.5°, Lat: -60.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(139.5, -60.5)"
-60.5,140.5,FAO 58,0.00452427806410517,"Lon: 140.5°, Lat: -60.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(140.5, -60.5)"
-60.5,141.5,FAO 58,0.00445492986484302,"Lon: 141.5°, Lat: -60.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(141.5, -60.5)"
-60.5,142.5,FAO 58,0.00447232498251891,"Lon: 142.5°, Lat: -60.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(142.5, -60.5)"
-60.5,143.5,FAO 58,0.00450148820224534,"Lon: 143.5°, Lat: -60.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(143.5, -60.5)"
-60.5,144.5,FAO 58,0.00460305960617038,"Lon: 144.5°, Lat: -60.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(144.5, -60.5)"
-60.5,145.5,FAO 58,0.00480781668828083,"Lon: 145.5°, Lat: -60.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(145.5, -60.5)"
-60.5,146.5,FAO 58,0.00524588006999532,"Lon: 146.5°, Lat: -60.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(146.5, -60.5)"
-60.5,147.5,FAO 58,0.00607532330449309,"Lon: 147.5°, Lat: -60.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(147.5, -60.5)"
-60.5,148.5,FAO 58,0.00506376807143057,"Lon: 148.5°, Lat: -60.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(148.5, -60.5)"
-60.5,149.5,FAO 58,0.00521354647773851,"Lon: 149.5°, Lat: -60.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(149.5, -60.5)"
-59.5,30.5,FAO 58,0.00270906613046721,"Lon: 30.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(30.5, -59.5)"
-59.5,31.5,FAO 58,0.00268871921047542,"Lon: 31.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(31.5, -59.5)"
-59.5,32.5,FAO 58,0.00271731613230227,"Lon: 32.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(32.5, -59.5)"
-59.5,33.5,FAO 58,0.00272891313743495,"Lon: 33.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(33.5, -59.5)"
-59.5,34.5,FAO 58,0.00276007215026502,"Lon: 34.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(34.5, -59.5)"
-59.5,35.5,FAO 58,0.0027864879571883,"Lon: 35.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(35.5, -59.5)"
-59.5,36.5,FAO 58,0.00277572084752969,"Lon: 36.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(36.5, -59.5)"
-59.5,37.5,FAO 58,0.00279018346049268,"Lon: 37.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(37.5, -59.5)"
-59.5,38.5,FAO 58,0.0028303350657539,"Lon: 38.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(38.5, -59.5)"
-59.5,39.5,FAO 58,0.00284072964002068,"Lon: 39.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(39.5, -59.5)"
-59.5,40.5,FAO 58,0.00286968195340494,"Lon: 40.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(40.5, -59.5)"
-59.5,41.5,FAO 58,0.00286094661916246,"Lon: 41.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(41.5, -59.5)"
-59.5,42.5,FAO 58,0.00288949371262213,"Lon: 42.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(42.5, -59.5)"
-59.5,43.5,FAO 58,0.00295101915548158,"Lon: 43.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(43.5, -59.5)"
-59.5,44.5,FAO 58,0.0029540638263672,"Lon: 44.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(44.5, -59.5)"
-59.5,45.5,FAO 58,0.00292168036324245,"Lon: 45.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(45.5, -59.5)"
-59.5,46.5,FAO 58,0.00298117883143345,"Lon: 46.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(46.5, -59.5)"
-59.5,47.5,FAO 58,0.00302647257562692,"Lon: 47.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(47.5, -59.5)"
-59.5,48.5,FAO 58,0.00307497668734625,"Lon: 48.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(48.5, -59.5)"
-59.5,49.5,FAO 58,0.00305485936367757,"Lon: 49.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(49.5, -59.5)"
-59.5,50.5,FAO 58,0.00311843070356081,"Lon: 50.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(50.5, -59.5)"
-59.5,51.5,FAO 58,0.00317907334254098,"Lon: 51.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(51.5, -59.5)"
-59.5,52.5,FAO 58,0.00325306158245234,"Lon: 52.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(52.5, -59.5)"
-59.5,53.5,FAO 58,0.00324569767378496,"Lon: 53.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(53.5, -59.5)"
-59.5,54.5,FAO 58,0.00333724528509999,"Lon: 54.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(54.5, -59.5)"
-59.5,55.5,FAO 58,0.00337408974227292,"Lon: 55.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(55.5, -59.5)"
-59.5,56.5,FAO 58,0.00339788831650514,"Lon: 56.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(56.5, -59.5)"
-59.5,57.5,FAO 58,0.00338311651398772,"Lon: 57.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(57.5, -59.5)"
-59.5,58.5,FAO 58,0.00342435409975481,"Lon: 58.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(58.5, -59.5)"
-59.5,59.5,FAO 58,0.00358293894519793,"Lon: 59.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(59.5, -59.5)"
-59.5,60.5,FAO 58,0.00370247993809178,"Lon: 60.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(60.5, -59.5)"
-59.5,61.5,FAO 58,0.00361669123505757,"Lon: 61.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(61.5, -59.5)"
-59.5,62.5,FAO 58,0.0035546568890796,"Lon: 62.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(62.5, -59.5)"
-59.5,63.5,FAO 58,0.00371530396961626,"Lon: 63.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(63.5, -59.5)"
-59.5,64.5,FAO 58,0.00392346179364862,"Lon: 64.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(64.5, -59.5)"
-59.5,65.5,FAO 58,0.00412508473755881,"Lon: 65.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(65.5, -59.5)"
-59.5,66.5,FAO 58,0.00365182032068533,"Lon: 66.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(66.5, -59.5)"
-59.5,67.5,FAO 58,0.00355505501073359,"Lon: 67.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(67.5, -59.5)"
-59.5,68.5,FAO 58,0.00359561796459673,"Lon: 68.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(68.5, -59.5)"
-59.5,69.5,FAO 58,0.00374046145735381,"Lon: 69.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(69.5, -59.5)"
-59.5,70.5,FAO 58,0.00386870285119519,"Lon: 70.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(70.5, -59.5)"
-59.5,71.5,FAO 58,0.00368212412034585,"Lon: 71.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(71.5, -59.5)"
-59.5,72.5,FAO 58,0.00422394770898665,"Lon: 72.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(72.5, -59.5)"
-59.5,73.5,FAO 58,0.00662101255188155,"Lon: 73.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(73.5, -59.5)"
-59.5,74.5,FAO 58,0.00905795336956677,"Lon: 74.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(74.5, -59.5)"
-59.5,75.5,FAO 58,0.01024785144991728,"Lon: 75.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(75.5, -59.5)"
-59.5,76.5,FAO 58,0.01178033984950549,"Lon: 76.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(76.5, -59.5)"
-59.5,77.5,FAO 58,0.01156344094361717,"Lon: 77.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(77.5, -59.5)"
-59.5,78.5,FAO 58,0.00823444328078436,"Lon: 78.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(78.5, -59.5)"
-59.5,79.5,FAO 58,0.00729944409664951,"Lon: 79.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(79.5, -59.5)"
-59.5,80.5,FAO 58,0.00732902141018074,"Lon: 80.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(80.5, -59.5)"
-59.5,81.5,FAO 58,0.00810993845190434,"Lon: 81.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(81.5, -59.5)"
-59.5,82.5,FAO 58,0.00903749305533933,"Lon: 82.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(82.5, -59.5)"
-59.5,83.5,FAO 58,0.00803692991813712,"Lon: 83.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(83.5, -59.5)"
-59.5,84.5,FAO 58,0.00429611810962063,"Lon: 84.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(84.5, -59.5)"
-59.5,85.5,FAO 58,0.00295518615620567,"Lon: 85.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(85.5, -59.5)"
-59.5,86.5,FAO 58,0.00305644623549085,"Lon: 86.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(86.5, -59.5)"
-59.5,87.5,FAO 58,0.00318951779072393,"Lon: 87.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(87.5, -59.5)"
-59.5,88.5,FAO 58,0.00321407622123988,"Lon: 88.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(88.5, -59.5)"
-59.5,89.5,FAO 58,0.00322718335319165,"Lon: 89.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(89.5, -59.5)"
-59.5,90.5,FAO 58,0.00323252200876503,"Lon: 90.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(90.5, -59.5)"
-59.5,91.5,FAO 58,0.00321669933919448,"Lon: 91.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(91.5, -59.5)"
-59.5,92.5,FAO 58,0.00330427611342136,"Lon: 92.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(92.5, -59.5)"
-59.5,93.5,FAO 58,0.00328978084660156,"Lon: 93.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(93.5, -59.5)"
-59.5,94.5,FAO 58,0.00329821156347899,"Lon: 94.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(94.5, -59.5)"
-59.5,95.5,FAO 58,0.0033337960898064,"Lon: 95.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(95.5, -59.5)"
-59.5,96.5,FAO 58,0.00336847516257817,"Lon: 96.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(96.5, -59.5)"
-59.5,97.5,FAO 58,0.00339297157155649,"Lon: 97.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(97.5, -59.5)"
-59.5,98.5,FAO 58,0.00343633794176296,"Lon: 98.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(98.5, -59.5)"
-59.5,99.5,FAO 58,0.00348352443258856,"Lon: 99.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(99.5, -59.5)"
-59.5,100.5,FAO 58,0.00364988693818817,"Lon: 100.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(100.5, -59.5)"
-59.5,101.5,FAO 58,0.00378273971356772,"Lon: 101.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(101.5, -59.5)"
-59.5,102.5,FAO 58,0.00379618830710284,"Lon: 102.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(102.5, -59.5)"
-59.5,103.5,FAO 58,0.00386564392944008,"Lon: 103.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(103.5, -59.5)"
-59.5,104.5,FAO 58,0.00408426470859493,"Lon: 104.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(104.5, -59.5)"
-59.5,105.5,FAO 58,0.0040998161890804,"Lon: 105.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(105.5, -59.5)"
-59.5,106.5,FAO 58,0.00405543522743985,"Lon: 106.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(106.5, -59.5)"
-59.5,107.5,FAO 58,0.00383245589144263,"Lon: 107.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(107.5, -59.5)"
-59.5,108.5,FAO 58,0.00406231027883031,"Lon: 108.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(108.5, -59.5)"
-59.5,109.5,FAO 58,0.00412095251852674,"Lon: 109.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(109.5, -59.5)"
-59.5,110.5,FAO 58,0.00412235537547138,"Lon: 110.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(110.5, -59.5)"
-59.5,111.5,FAO 58,0.00408628776543075,"Lon: 111.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(111.5, -59.5)"
-59.5,112.5,FAO 58,0.00407164978311127,"Lon: 112.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(112.5, -59.5)"
-59.5,113.5,FAO 58,0.00420754148113749,"Lon: 113.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(113.5, -59.5)"
-59.5,114.5,FAO 58,0.00432413089818924,"Lon: 114.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(114.5, -59.5)"
-59.5,115.5,FAO 58,0.00437528132030006,"Lon: 115.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(115.5, -59.5)"
-59.5,116.5,FAO 58,0.00421734342708609,"Lon: 116.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(116.5, -59.5)"
-59.5,117.5,FAO 58,0.00423459011202606,"Lon: 117.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(117.5, -59.5)"
-59.5,118.5,FAO 58,0.00433446351537139,"Lon: 118.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(118.5, -59.5)"
-59.5,119.5,FAO 58,0.00432637371395018,"Lon: 119.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(119.5, -59.5)"
-59.5,120.5,FAO 58,0.00440570725933488,"Lon: 120.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(120.5, -59.5)"
-59.5,121.5,FAO 58,0.00439307747230306,"Lon: 121.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(121.5, -59.5)"
-59.5,122.5,FAO 58,0.00438811657161378,"Lon: 122.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(122.5, -59.5)"
-59.5,123.5,FAO 58,0.00440278796952433,"Lon: 123.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(123.5, -59.5)"
-59.5,124.5,FAO 58,0.00446573341115069,"Lon: 124.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(124.5, -59.5)"
-59.5,125.5,FAO 58,0.00457110425870592,"Lon: 125.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(125.5, -59.5)"
-59.5,126.5,FAO 58,0.00472994341547703,"Lon: 126.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(126.5, -59.5)"
-59.5,127.5,FAO 58,0.00477635607692901,"Lon: 127.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(127.5, -59.5)"
-59.5,128.5,FAO 58,0.00473142690662707,"Lon: 128.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(128.5, -59.5)"
-59.5,129.5,FAO 58,0.00463708767109319,"Lon: 129.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(129.5, -59.5)"
-59.5,130.5,FAO 58,0.00459664859835094,"Lon: 130.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(130.5, -59.5)"
-59.5,131.5,FAO 58,0.00463118133533378,"Lon: 131.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(131.5, -59.5)"
-59.5,132.5,FAO 58,0.00469829381270987,"Lon: 132.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(132.5, -59.5)"
-59.5,133.5,FAO 58,0.0048276988206936,"Lon: 133.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(133.5, -59.5)"
-59.5,134.5,FAO 58,0.00475814292667631,"Lon: 134.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(134.5, -59.5)"
-59.5,135.5,FAO 58,0.00463444970688409,"Lon: 135.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(135.5, -59.5)"
-59.5,136.5,FAO 58,0.00484048120292391,"Lon: 136.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(136.5, -59.5)"
-59.5,137.5,FAO 58,0.00496994246788305,"Lon: 137.5°, Lat: -59.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(137.5, -59.5)"
-59.5,138.5,FAO 58,0.00527405853530917,"Lon: 138.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(138.5, -59.5)"
-59.5,139.5,FAO 58,0.00504358234653661,"Lon: 139.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(139.5, -59.5)"
-59.5,140.5,FAO 58,0.00504376353201759,"Lon: 140.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(140.5, -59.5)"
-59.5,141.5,FAO 58,0.00508549969016275,"Lon: 141.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(141.5, -59.5)"
-59.5,142.5,FAO 58,0.00526424850368157,"Lon: 142.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(142.5, -59.5)"
-59.5,143.5,FAO 58,0.00541066061924567,"Lon: 143.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(143.5, -59.5)"
-59.5,144.5,FAO 58,0.00570390343456125,"Lon: 144.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(144.5, -59.5)"
-59.5,145.5,FAO 58,0.00600316696860934,"Lon: 145.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(145.5, -59.5)"
-59.5,146.5,FAO 58,0.0060081276884812,"Lon: 146.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(146.5, -59.5)"
-59.5,147.5,FAO 58,0.00695269951343895,"Lon: 147.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(147.5, -59.5)"
-59.5,148.5,FAO 58,0.00676748471405268,"Lon: 148.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(148.5, -59.5)"
-59.5,149.5,FAO 58,0.00561632180060228,"Lon: 149.5°, Lat: -59.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(149.5, -59.5)"
-58.5,30.5,FAO 58,0.00302669112854086,"Lon: 30.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(30.5, -58.5)"
-58.5,31.5,FAO 58,0.00302437472481799,"Lon: 31.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(31.5, -58.5)"
-58.5,32.5,FAO 58,0.00303011375867661,"Lon: 32.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(32.5, -58.5)"
-58.5,33.5,FAO 58,0.0030502370392453,"Lon: 33.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(33.5, -58.5)"
-58.5,34.5,FAO 58,0.00304679283689933,"Lon: 34.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(34.5, -58.5)"
-58.5,35.5,FAO 58,0.00310832544480886,"Lon: 35.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(35.5, -58.5)"
-58.5,36.5,FAO 58,0.00309167921932574,"Lon: 36.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(36.5, -58.5)"
-58.5,37.5,FAO 58,0.00310021252084907,"Lon: 37.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(37.5, -58.5)"
-58.5,38.5,FAO 58,0.00311939456725203,"Lon: 38.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(38.5, -58.5)"
-58.5,39.5,FAO 58,0.00313424580277618,"Lon: 39.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(39.5, -58.5)"
-58.5,40.5,FAO 58,0.00317135008771917,"Lon: 40.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(40.5, -58.5)"
-58.5,41.5,FAO 58,0.0032135022755839,"Lon: 41.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(41.5, -58.5)"
-58.5,42.5,FAO 58,0.00321541623243421,"Lon: 42.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(42.5, -58.5)"
-58.5,43.5,FAO 58,0.00326767989349021,"Lon: 43.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(43.5, -58.5)"
-58.5,44.5,FAO 58,0.00328446970406103,"Lon: 44.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(44.5, -58.5)"
-58.5,45.5,FAO 58,0.00328703693679484,"Lon: 45.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(45.5, -58.5)"
-58.5,46.5,FAO 58,0.00334338405764175,"Lon: 46.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(46.5, -58.5)"
-58.5,47.5,FAO 58,0.00337449494214485,"Lon: 47.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(47.5, -58.5)"
-58.5,48.5,FAO 58,0.00337891265779527,"Lon: 48.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(48.5, -58.5)"
-58.5,49.5,FAO 58,0.00343739546170905,"Lon: 49.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(49.5, -58.5)"
-58.5,50.5,FAO 58,0.00356774684128369,"Lon: 50.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(50.5, -58.5)"
-58.5,51.5,FAO 58,0.0036094466389096,"Lon: 51.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(51.5, -58.5)"
-58.5,52.5,FAO 58,0.00352224474235117,"Lon: 52.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(52.5, -58.5)"
-58.5,53.5,FAO 58,0.00365514364291366,"Lon: 53.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(53.5, -58.5)"
-58.5,54.5,FAO 58,0.00368884685708348,"Lon: 54.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(54.5, -58.5)"
-58.5,55.5,FAO 58,0.00369385565101341,"Lon: 55.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(55.5, -58.5)"
-58.5,56.5,FAO 58,0.00381110884918351,"Lon: 56.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(56.5, -58.5)"
-58.5,57.5,FAO 58,0.00376758069017556,"Lon: 57.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(57.5, -58.5)"
-58.5,58.5,FAO 58,0.00386071616354945,"Lon: 58.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(58.5, -58.5)"
-58.5,59.5,FAO 58,0.0039030060248455,"Lon: 59.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(59.5, -58.5)"
-58.5,60.5,FAO 58,0.00409330727384373,"Lon: 60.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(60.5, -58.5)"
-58.5,61.5,FAO 58,0.0041159639617683,"Lon: 61.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(61.5, -58.5)"
-58.5,62.5,FAO 58,0.00410793407659515,"Lon: 62.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(62.5, -58.5)"
-58.5,63.5,FAO 58,0.00443800387912069,"Lon: 63.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(63.5, -58.5)"
-58.5,64.5,FAO 58,0.00456661302226138,"Lon: 64.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(64.5, -58.5)"
-58.5,65.5,FAO 58,0.00509885696663319,"Lon: 65.5°, Lat: -58.5°
Catches: 0.01 tonnes/km²
Region:fao-58","c(65.5, -58.5)"
-58.5,66.5,FAO 58,0.00395765532737053,"Lon: 66.5°, Lat: -58.5°
Catches: 0.0 tonnes/km²
Region:fao-58","c(66.5, -58.5)"
